Index,CHEMBL_ID,PUBCHEM_CID,IUPAC_Name,Original_SMILES,Original_InChi,Original_InChiKey,DSSTOX_SUBSTANCE_ID,CASRN,PREFERRED_NAME,Canonical_QSARr,InChI_Code_QSARr,InChIKey_QSARr,Salt_Solvent,Salt_Solvent_ID,QC_Level,CalculatedLogPapp,PappClass,Source,tr_tst,outliers
Caco-4724,CHEMBL3787487,58017508,"(3S)-N-[[5-chloro-2-(tetrazol-1-yl)phenyl]methyl]-2-[(2R)-2-hydroxy-3,3-dimethylbutanoyl]-3,4-dihydropyrazole-3-carboxamide  ",CC(C)(C)[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3,"InChI=1S/C18H22ClN7O3/c1-18(2,3)15(27)17(29)26-14(6-7-22-26)16(28)20-9-11-8-12(19)4-5-13(11)25-10-21-23-24-25/h4-5,7-8,10,14-15,27H,6,9H2,1-3H3,(H,20,28)/t14-,15-/m0/s1",GKJWVEGVVAVPTI-GJZGRUSLSA-N,?,CHEMBL3787487,"",CC(C)(C)C(O)C(=O)N1N=CCC1C(=O)NCC1=CC(Cl)=CC=C1N1C=NN=N1,"InChI=1S/C18H22ClN7O3/c1-18(23)15(27)17(29)26-14(6-7-22-26)16(28)20-9-11-8-12(19)4-5-13(11)25-10-21-23-24-25/h4-57-81014-1527H69H21-3H3(H2028)",GKJWVEGVVAVPTI-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4706,CHEMBL2058841,57522125,"2-(4-fluorophenyl)-3-(4-methylanilino)-7,8-dihydro-5H-imidazo[1,2-a]pyrazin-6-one  ",Cc1ccc(Nc2c(nc3CNC(=O)Cn23)c4ccc(F)cc4)cc1,"InChI=1S/C19H17FN4O/c1-12-2-8-15(9-3-12)22-19-18(13-4-6-14(20)7-5-13)23-16-10-21-17(25)11-24(16)19/h2-9,22H,10-11H2,1H3,(H,21,25)",YKOYVAKYONAVHB-UHFFFAOYSA-N,?,CHEMBL2058841,"",CC1C=CC(=CC=1)NC1=C(N=C2CNC(=O)CN21)C1C=CC(F)=CC=1,"InChI=1S/C19H17FN4O/c1-12-2-8-15(9-3-12)22-19-18(13-4-6-14(20)7-5-13)23-16-10-21-17(25)11-24(16)19/h2-922H10-11H21H3(H2125)",YKOYVAKYONAVHB-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4714,CHEMBL3394688,58031447,"4-methyl-2-[5-oxo-1-[[4-(trifluoromethyl)phenyl]methyl]-1,2,4-triazol-4-yl]-N-(pyridin-3-ylmethyl)-1,3-thiazole-5-carboxamide  ",Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(Cc4ccc(cc4)C(F)(F)F)C3=O,"InChI=1S/C21H17F3N6O2S/c1-13-17(18(31)26-10-15-3-2-8-25-9-15)33-19(28-13)29-12-27-30(20(29)32)11-14-4-6-16(7-5-14)21(22,23)24/h2-9,12H,10-11H2,1H3,(H,26,31)",IQGJUDFNHPTCGC-UHFFFAOYSA-N,?,1072804-24-0,"",CC1N=C(SC=1C(=O)NCC1C=NC=CC=1)N1C=NN(CC2C=CC(=CC=2)C(F)(F)F)C1=O,"InChI=1S/C21H17F3N6O2S/c1-13-17(18(31)26-10-15-3-2-8-25-9-15)33-19(28-13)29-12-27-30(20(29)32)11-14-4-6-16(7-5-14)21(2223)24/h2-912H10-11H21H3(H2631)",IQGJUDFNHPTCGC-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4707,CHEMBL2087500,25059320,"3-(3-tert-butyl-[1,2,4]triazolo[4,3-a]pyridin-7-yl)-N-cyclopropyl-4-methylbenzamide  ",Cc1ccc(cc1c2ccn3c(nnc3c2)C(C)(C)C)C(=O)NC4CC4,"InChI=1S/C21H24N4O/c1-13-5-6-15(19(26)22-16-7-8-16)11-17(13)14-9-10-25-18(12-14)23-24-20(25)21(2,3)4/h5-6,9-12,16H,7-8H2,1-4H3,(H,22,26)",QOUXRSOLEJEKEB-UHFFFAOYSA-N,?,CHEMBL2087500,"",CC1=CC=C(C=C1C1=CC2=NN=C(N2C=C1)C(C)(C)C)C(=O)NC1CC1,"InChI=1S/C21H24N4O/c1-13-5-6-15(19(26)22-16-7-8-16)11-17(13)14-9-10-25-18(12-14)23-24-20(25)21(23)4/h5-69-1216H7-8H21-4H3(H2226)",QOUXRSOLEJEKEB-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4713,CHEMBL3318705,118709072,"4-chloro-2-[1-(7-methyl-2-morpholin-4-yl-4-oxopyrido[1,2-a]pyrimidin-9-yl)ethylamino]benzoic acid ",CC(Nc1cc(Cl)ccc1C(=O)O)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,"InChI=1S/C22H23ClN4O4/c1-13-9-17(14(2)24-18-10-15(23)3-4-16(18)22(29)30)21-25-19(11-20(28)27(21)12-13)26-5-7-31-8-6-26/h3-4,9-12,14,24H,5-8H2,1-2H3,(H,29,30)",IPFXWGVWKQFAMJ-UHFFFAOYSA-N,?,CHEMBL3318705,"",CC1C=C(C(C)NC2=CC(Cl)=CC=C2C(O)=O)C2=NC(=CC(=O)N2C=1)N1CCOCC1,"InChI=1S/C22H23ClN4O4/c1-13-9-17(14(2)24-18-10-15(23)3-4-16(18)22(29)30)21-25-19(11-20(28)27(21)12-13)26-5-7-31-8-6-26/h3-49-121424H5-8H21-2H3(H2930)",IPFXWGVWKQFAMJ-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4727,CHEMBL571796,45485510,"1-(4-benzoyl-2-ethylpiperazin-1-yl)-2-(4-fluoro-1H-indol-3-yl)ethane-1,2-dione  ",CCC1CN(CCN1C(=O)C(=O)c2c[nH]c3cccc(F)c23)C(=O)c4ccccc4,"InChI=1S/C23H22FN3O3/c1-2-16-14-26(22(29)15-7-4-3-5-8-15)11-12-27(16)23(30)21(28)17-13-25-19-10-6-9-18(24)20(17)19/h3-10,13,16,25H,2,11-12,14H2,1H3",UOQQQRFMXIOQQJ-UHFFFAOYSA-N,?,CHEMBL571796,"",CCC1CN(CCN1C(=O)C(=O)C1=CNC2=CC=CC(F)=C12)C(=O)C1C=CC=CC=1,"InChI=1S/C23H22FN3O3/c1-2-16-14-26(22(29)15-7-4-3-5-8-15)11-12-27(16)23(30)21(28)17-13-25-19-10-6-9-18(24)20(17)19/h3-10131625H211-1214H21H3",UOQQQRFMXIOQQJ-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4720,CHEMBL3410438,58029553,"N-[2-[(2S)-2-[5-(azetidin-1-yl)-6-methylpyrazolo[1,5-a]pyrimidin-2-yl]piperidine-1-carbonyl]-4-chlorophenyl]methanesulfonamide  ",Cc1cn2nc(cc2nc1N3CCC3)[C@@H]4CCCCN4C(=O)c5cc(Cl)ccc5NS(=O)(=O)C,"InChI=1S/C23H27ClN6O3S/c1-15-14-30-21(25-22(15)28-9-5-10-28)13-19(26-30)20-6-3-4-11-29(20)23(31)17-12-16(24)7-8-18(17)27-34(2,32)33/h7-8,12-14,20,27H,3-6,9-11H2,1-2H3/t20-/m0/s1",KPAHPKMJWUAENF-FQEVSTJZSA-N,?,CHEMBL3410438,"",CC1=CN2N=C(C=C2N=C1N1CCC1)C1CCCCN1C(=O)C1=CC(Cl)=CC=C1NS(C)(=O)=O,"InChI=1S/C23H27ClN6O3S/c1-15-14-30-21(25-22(15)28-9-5-10-28)13-19(26-30)20-6-3-4-11-29(20)23(31)17-12-16(24)7-8-18(17)27-34(232)33/h7-812-142027H3-69-11H21-2H3",KPAHPKMJWUAENF-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4709,CHEMBL2397574,71681110,"12-(1-methylpyrazol-4-yl)-3-[2-(oxolan-2-yl)ethyl]-6-pyridin-3-yl-8-oxa-3,5,10-triazatricyclo[7.4.0.02,7]trideca-1(9),2(7),5,10,12-pentaen-4-one  ",Cn1cc(cn1)c2cnc3oc4C(=NC(=O)N(CCC5CCCO5)c4c3c2)c6cccnc6,"InChI=1S/C24H22N6O3/c1-29-14-17(13-27-29)16-10-19-21-22(33-23(19)26-12-16)20(15-4-2-7-25-11-15)28-24(31)30(21)8-6-18-5-3-9-32-18/h2,4,7,10-14,18H,3,5-6,8-9H2,1H3",FWLGBMIRXNXBIW-UHFFFAOYSA-N,?,CHEMBL2397574,"",CN1C=C(C=N1)C1=CN=C2OC3=C(C2=C1)N(CCC1CCCO1)C(=O)N=C3C1C=NC=CC=1,"InChI=1S/C24H22N6O3/c1-29-14-17(13-27-29)16-10-19-21-22(33-23(19)26-12-16)20(15-4-2-7-25-11-15)28-24(31)30(21)8-6-18-5-3-9-32-18/h24710-1418H35-68-9H21H3",FWLGBMIRXNXBIW-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4721,CHEMBL3427402,118737794,"(E)-3-[4-[7-hydroxy-3-[2-methyl-4-(trifluoromethoxy)phenyl]-2-oxochromen-4-yl]oxyphenyl]prop-2-enoic acid ",Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,"InChI=1S/C26H17F3O7/c1-14-12-18(36-26(27,28)29)8-10-19(14)23-24(20-9-5-16(30)13-21(20)35-25(23)33)34-17-6-2-15(3-7-17)4-11-22(31)32/h2-13,30H,1H3,(H,31,32)/b11-4+",SGOPFRYXITYBBT-NYYWCZLTSA-N,?,CHEMBL3427402,"",CC1=CC(=CC=C1C1=C(OC2C=CC(C=CC(O)=O)=CC=2)C2=CC=C(O)C=C2OC1=O)OC(F)(F)F,"InChI=1S/C26H17F3O7/c1-14-12-18(36-26(2728)29)8-10-19(14)23-24(20-9-5-16(30)13-21(20)35-25(23)33)34-17-6-2-15(3-7-17)4-11-22(31)32/h2-1330H1H3(H3132)",SGOPFRYXITYBBT-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4722,CHEMBL378334,44413827,"6-[2-fluoro-4-[2-(pyrrolidin-1-ylmethyl)phenyl]phenyl]-1-(4-methoxyphenyl)-7-oxopyrazolo[4,3-d]pyrimidine-3-carboxamide;2,2,2-trifluoroacetic acid ",COc1ccc(cc1)n2nc(C(=O)N)c3N=CN(C(=O)c23)c4ccc(cc4F)c5ccccc5CN6CCCC6.OC(=O)C(F)(F)F,"InChI=1S/C30H27FN6O3.C2HF3O2/c1-40-22-11-9-21(10-12-22)37-28-26(27(34-37)29(32)38)33-18-36(30(28)39)25-13-8-19(16-24(25)31)23-7-3-2-6-20(23)17-35-14-4-5-15-35;3-2(4,5)1(6)7/h2-3,6-13,16,18H,4-5,14-15,17H2,1H3,(H2,32,38);(H,6,7)",VYAAOFPMZCLZRV-UHFFFAOYSA-N,?,CHEMBL378334,"",COC1C=CC(=CC=1)N1N=C(C(N)=O)C2N=CN(C3=CC=C(C=C3F)C3=CC=CC=C3CN3CCCC3)C(=O)C1=2,"InChI=1S/C30H27FN6O3/c1-40-22-11-9-21(10-12-22)37-28-26(27(34-37)29(32)38)33-18-36(30(28)39)25-13-8-19(16-24(25)31)23-7-3-2-6-20(23)17-35-14-4-5-15-35/h2-36-131618H4-514-1517H21H3(H23238)",YNAITOPHNFDVOT-UHFFFAOYSA-N,OC(C(F)(F)F)=O,2378,Low,-4.823908741,3,CHEMBL,1,1
Caco-4725,CHEMBL427884,44441738,"(5R,14R)-5-amino-19-[dimethylsulfamoyl(methyl)amino]-5-methyl-14-phenyl-3-oxa-15-azatricyclo[15.3.1.17,11]docosa-1(21),7,9,11(22),17,19-hexaene-4,16-dione  ",CN(C)S(=O)(=O)N(C)c1cc2COC(=O)[C@](C)(N)Cc3cccc(CC[C@@H](NC(=O)c(c2)c1)c4ccccc4)c3,"InChI=1S/C30H36N4O5S/c1-30(31)19-22-10-8-9-21(15-22)13-14-27(24-11-6-5-7-12-24)32-28(35)25-16-23(20-39-29(30)36)17-26(18-25)34(4)40(37,38)33(2)3/h5-12,15-18,27H,13-14,19-20,31H2,1-4H3,(H,32,35)/t27-,30-/m1/s1",WQNMGAYGXFKICR-POURPWNDSA-N,?,CHEMBL427884,"",CN(C)S(=O)(=O)N(C)C1=CC2=CC(COC(=O)C(C)(N)CC3C=C(CCC(NC2=O)C2C=CC=CC=2)C=CC=3)=C1,"InChI=1S/C30H36N4O5S/c1-30(31)19-22-10-8-9-21(15-22)13-14-27(24-11-6-5-7-12-24)32-28(35)25-16-23(20-39-29(30)36)17-26(18-25)34(4)40(3738)33(2)3/h5-1215-1827H13-1419-2031H21-4H3(H3235)",WQNMGAYGXFKICR-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4715,CHEMBL3400949,118728143,"(E)-3-[6-[[1-[[2-(5-chloropyrimidin-2-yl)-3-cyclopentyl-1-methylindole-6-carbonyl]amino]cyclobutanecarbonyl]amino]-2-ethoxypyridin-3-yl]prop-2-enoic acid ",CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ncc(Cl)cn6)n(C)c4c3)ccc1\C=C\C(=O)O,"InChI=1S/C34H35ClN6O5/c1-3-46-32-21(11-14-27(42)43)10-13-26(38-32)39-33(45)34(15-6-16-34)40-31(44)22-9-12-24-25(17-22)41(2)29(28(24)20-7-4-5-8-20)30-36-18-23(35)19-37-30/h9-14,17-20H,3-8,15-16H2,1-2H3,(H,40,44)(H,42,43)(H,38,39,45)/b14-11+",LALMZWJDHODTNV-SDNWHVSQSA-N,?,CHEMBL3400949,"",CCOC1=NC(=CC=C1C=CC(O)=O)NC(=O)C1(CCC1)NC(=O)C1C=C2C(=CC=1)C(C1CCCC1)=C(C1N=CC(Cl)=CN=1)N2C,"InChI=1S/C34H35ClN6O5/c1-3-46-32-21(11-14-27(42)43)10-13-26(38-32)39-33(45)34(15-6-16-34)40-31(44)22-9-12-24-25(17-22)41(2)29(28(24)20-7-4-5-8-20)30-36-18-23(35)19-37-30/h9-1417-20H3-815-16H21-2H3(H4044)(H4243)(H383945)",LALMZWJDHODTNV-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4712,CHEMBL3120300,70921452,"[(1R,4R,6S,7Z,15R,17R)-4-(cyclopropylsulfonylcarbamoyl)-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-en-17-yl] N-[2-(5-ethyl-1,3-thiazol-2-yl)-5-methylphenyl]carbamate ",CCc1cnc(s1)c2ccc(C)cc2NC(=O)O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6,"InChI=1S/C34H43N5O7S2/c1-4-23-19-35-30(47-23)25-13-10-20(2)15-28(25)36-33(43)46-22-16-26-27(17-22)31(41)39(3)14-8-6-5-7-9-21-18-34(21,37-29(26)40)32(42)38-48(44,45)24-11-12-24/h7,9-10,13,15,19,21-22,24,26-27H,4-6,8,11-12,14,16-18H2,1-3H3,(H,36,43)(H,37,40)(H,38,42)/b9-7-/t21-,22-,26-,27-,34-/m1/s1",ILIOGFZNQXRWIF-RWIOUYFBSA-N,?,CHEMBL3120300,"",CC1C=C(NC(=O)OC2CC3C(C2)C(=O)NC2(CC2C=CCCCCN(C)C3=O)C(=O)NS(=O)(=O)C2CC2)C(=CC=1)C1=NC=C(CC)S1,"InChI=1S/C34H43N5O7S2/c1-4-23-19-35-30(47-23)25-13-10-20(2)15-28(25)36-33(43)46-22-16-26-27(17-22)31(41)39(3)14-8-6-5-7-9-21-18-34(2137-29(26)40)32(42)38-48(4445)24-11-12-24/h79-1013151921-222426-27H4-6811-121416-18H21-3H3(H3643)(H3740)(H3842)",ILIOGFZNQXRWIF-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4717,CHEMBL3408618,118730995,"(E)-3-[6-[[1-[[2-(5-chloropyridin-2-yl)-3-cyclopentyl-1-methylindole-6-carbonyl]amino]cyclobutanecarbonyl]amino]-2-ethoxypyridin-3-yl]prop-2-enoic acid ",CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccc(Cl)cn6)n(C)c4c3)ccc1\C=C\C(=O)O,"InChI=1S/C35H36ClN5O5/c1-3-46-33-22(11-16-29(42)43)10-15-28(38-33)39-34(45)35(17-6-18-35)40-32(44)23-9-13-25-27(19-23)41(2)31(26-14-12-24(36)20-37-26)30(25)21-7-4-5-8-21/h9-16,19-21H,3-8,17-18H2,1-2H3,(H,40,44)(H,42,43)(H,38,39,45)/b16-11+",KRUZYIBJBSLFKP-LFIBNONCSA-N,?,CHEMBL3408618,"",CCOC1=NC(=CC=C1C=CC(O)=O)NC(=O)C1(CCC1)NC(=O)C1C=C2C(=CC=1)C(C1CCCC1)=C(C1=CC=C(Cl)C=N1)N2C,"InChI=1S/C35H36ClN5O5/c1-3-46-33-22(11-16-29(42)43)10-15-28(38-33)39-34(45)35(17-6-18-35)40-32(44)23-9-13-25-27(19-23)41(2)31(26-14-12-24(36)20-37-26)30(25)21-7-4-5-8-21/h9-1619-21H3-817-18H21-2H3(H4044)(H4243)(H383945)",KRUZYIBJBSLFKP-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4726,CHEMBL499299,44562436,"(1R,4R,6S,7Z,15R,17R)-N-cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(3-propan-2-ylpyrazol-1-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide  ",COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)cc(nc2c1C)n7ccc(n7)C(C)C,"InChI=1S/C38H48N6O7S/c1-22(2)30-15-17-44(41-30)33-20-32(27-13-14-31(50-5)23(3)34(27)39-33)51-25-18-28-29(19-25)36(46)43(4)16-9-7-6-8-10-24-21-38(24,40-35(28)45)37(47)42-52(48,49)26-11-12-26/h8,10,13-15,17,20,22,24-26,28-29H,6-7,9,11-12,16,18-19,21H2,1-5H3,(H,40,45)(H,42,47)/b10-8-/t24-,25-,28-,29-,38-/m1/s1",YOUAQFKLUWJMGK-ZEIZKYAPSA-N,?,CHEMBL499299,"",CN1CCCCC=CC2CC2(NC(=O)C2CC(CC2C1=O)OC1=CC(=NC2C1=CC=C(OC)C=2C)N1C=CC(=N1)C(C)C)C(=O)NS(=O)(=O)C1CC1,"InChI=1S/C38H48N6O7S/c1-22(2)30-15-17-44(41-30)33-20-32(27-13-14-31(50-5)23(3)34(27)39-33)51-25-18-28-29(19-25)36(46)43(4)16-9-7-6-8-10-24-21-38(2440-35(28)45)37(47)42-52(4849)26-11-12-26/h81013-1517202224-2628-29H6-7911-121618-1921H21-5H3(H4045)(H4247)",YOUAQFKLUWJMGK-UHFFFAOYSA-N,<undefined>,0,Low,-4.823908741,3,CHEMBL,1,1
Caco-4728,CHEMBL1091644,?,"",C[C@]1(O)C[C@H](C1)C1=NC(=C2C(N)=NC=CN21)C1C=C2N=C(C=CC2=CC=1)C1C=CC=CC=1,"InChI=1S/C26H23N5O/c1-26(32)14-19(15-26)25-30-22(23-24(27)28-11-12-31(23)25)18-8-7-17-9-10-20(29-21(17)13-18)16-5-3-2-4-6-16/h2-13,19,32H,14-15H2,1H3,(H2,27,28)/t19-,26+",PKCDDUHJAFVJJB-VLZXCDOPSA-N,DTXSID401007055,867160-71-2,"Linsitinib",CC1(O)CC(C1)C1=NC(=C2C(N)=NC=CN21)C1C=C2N=C(C=CC2=CC=1)C1C=CC=CC=1,"InChI=1S/C26H23N5O/c1-26(32)14-19(15-26)25-30-22(23-24(27)28-11-12-31(23)25)18-8-7-17-9-10-20(29-21(17)13-18)16-5-3-2-4-6-16/h2-13,19,32H,14-15H2,1H3,(H2,27,28)",PKCDDUHJAFVJJB-UHFFFAOYSA-N,<undefined>,NaN,High,-4.821023053,3,CHEMBL,1,1
Caco-4729,CHEMBL2178718,71457203,"3-[5-[(4aR,7aR)-2-amino-6-(5-fluoropyrimidin-2-yl)-3-methyl-4-oxo-5,7-dihydro-4aH-pyrrolo[3,4-d]pyrimidin-7a-yl]thiophen-3-yl]benzonitrile  ",CN1C(=N)N[C@]2(CN(C[C@H]2C1=O)c3ncc(F)cn3)c4cc(cs4)c5cccc(c5)C#N,"InChI=1S/C22H18FN7OS/c1-29-19(31)17-10-30(21-26-8-16(23)9-27-21)12-22(17,28-20(29)25)18-6-15(11-32-18)14-4-2-3-13(5-14)7-24/h2-6,8-9,11,17H,10,12H2,1H3,(H2,25,28)/t17-,22-/m0/s1",PTLJUNIICOHEHE-JTSKRJEESA-N,?,CHEMBL2178718,"",CN1C(=N)NC2(CN(CC2C1=O)C1N=CC(F)=CN=1)C1=CC(=CS1)C1C=C(C=CC=1)C#N,"InChI=1S/C22H18FN7OS/c1-29-19(31)17-10-30(21-26-8-16(23)9-27-21)12-22(1728-20(29)25)18-6-15(11-32-18)14-4-2-3-13(5-14)7-24/h2-68-91117H1012H21H3(H22528)",PTLJUNIICOHEHE-UHFFFAOYSA-N,<undefined>,0,Low,-4.821023053,3,CHEMBL,1,1
Caco-1394,?,?,"",O[C@]12CCC(=O)[C@@H]3OC4C5=C(C[C@H]1N(CC1CC1)CC[C@]253)C=CC=4O,"InChI=1S/C20H23NO4/c22-13-4-3-12-9-15-20(24)6-5-14(23)18-19(20,16(12)17(13)25-18)7-8-21(15)10-11-1-2-11/h3-4,11,15,18,22,24H,1-2,5-10H2/t15-,18+,19+,20-/m1/s1",DQCKKXVULJGBQN-XFWGSAIBSA-N,DTXSID4046313,16590-41-3,"naltrexone",OC12CCC(=O)C3OC4C5=C(CC1N(CC1CC1)CCC253)C=CC=4O,"InChI=1S/C20H23NO4/c22-13-4-3-12-9-15-20(24)6-5-14(23)18-19(20,16(12)17(13)25-18)7-8-21(15)10-11-1-2-11/h3-4,11,15,18,22,24H,1-2,5-10H2",DQCKKXVULJGBQN-UHFFFAOYSA-N,<undefined>,0,High,-4.821023,3,Wang,1,1
Caco-725,?,?,"",CN1C(N)=NC2N=CC(=CC1=2)C1C=CC=CC=1,"InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)",UQVKZNNCIHJZLS-UHFFFAOYSA-N,DTXSID3037628,105650-23-5,"2-amino-1-methyl-6-phenylimidazo [4,5-b]pyridine",CN1C(N)=NC2N=CC(=CC1=2)C1C=CC=CC=1,"InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)",UQVKZNNCIHJZLS-UHFFFAOYSA-N,<undefined>,0,High,-4.8205118,3,Wang,1,1
Caco-561,?,?,"",OC1C=CC=CC=1C(O)=O,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",YGSDEFSMJLZEOE-UHFFFAOYSA-N,DTXSID7026368,69-72-7,"salicylic acid",OC1C=CC=CC=1C(O)=O,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",YGSDEFSMJLZEOE-UHFFFAOYSA-N,<undefined>,0,High,-4.8200002,3,Wang,1,1
Caco-1207,?,?,"",O1C=C([C@H]2[C@H](CN3[C@H](c4[nH]c5c(c4CC3)cccc5)C2)[C@@H]1C)C(OC)=O,"InChI=1S/C21H24N2O3/c1-12-16-10-23-8-7-14-13-5-3-4-6-18(13)22-20(14)19(23)9-15(16)17(11-26-12)21(24)25-2/h3-6,11-12,15-16,19,22H,7-10H2,1-2H3/t12-,15+,16+,19-/m0/s1",GRTOGORTSDXSFK-GJZVTGKDSA-N,DTXSID60904151,483-04-5,"raubasine",CC1OC=C(C2CC3C4NC5C=CC=CC=5C=4CCN3CC12)C(=O)OC,"InChI=1S/C21H24N2O3/c1-12-16-10-23-8-7-14-13-5-3-4-6-18(13)22-20(14)19(23)9-15(16)17(11-26-12)21(24)25-2/h3-611-1215-161922H7-10H21-2H3",GRTOGORTSDXSFK-UHFFFAOYSA-N,<undefined>,0,Low,-4.8187928,3,Wang,1,1
Caco-4731,CHEMBL2297451,22998348,"1,2-dihydroxyxanthen-9-one  ",Oc1ccc2Oc3ccccc3C(=O)c2c1O,"InChI=1S/C13H8O4/c14-8-5-6-10-11(13(8)16)12(15)7-3-1-2-4-9(7)17-10/h1-6,14,16H",XDBLKQQNHFWWHC-UHFFFAOYSA-N,?,CHEMBL2297451,"",OC1=CC=C2OC3=CC=CC=C3C(=O)C2=C1O,"InChI=1S/C13H8O4/c14-8-5-6-10-11(13(8)16)12(15)7-3-1-2-4-9(7)17-10/h1-61416H",XDBLKQQNHFWWHC-UHFFFAOYSA-N,<undefined>,0,Low,-4.818156412,3,CHEMBL,1,1
Caco-4732,CHEMBL3600993,86803224,"3-[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]propanoic acid ",Cc1oc(nc1COc2ccc(CCC(=O)O)cc2)c3ccccc3,"InChI=1S/C20H19NO4/c1-14-18(21-20(25-14)16-5-3-2-4-6-16)13-24-17-10-7-15(8-11-17)9-12-19(22)23/h2-8,10-11H,9,12-13H2,1H3,(H,22,23)",BVILYIQBHXIHEN-UHFFFAOYSA-N,?,1798751-25-3,"",CC1OC(=NC=1COC1=CC=C(CCC(O)=O)C=C1)C1C=CC=CC=1,"InChI=1S/C20H19NO4/c1-14-18(21-20(25-14)16-5-3-2-4-6-16)13-24-17-10-7-15(8-11-17)9-12-19(22)23/h2-810-11H912-13H21H3(H2223)",BVILYIQBHXIHEN-UHFFFAOYSA-N,<undefined>,0,Low,-4.818156412,3,CHEMBL,1,1
Caco-4734,CHEMBL512287,44581325,"1-(4-methoxyphenyl)-6-[4-[1-(methylsulfonylmethyl)cyclopropyl]phenyl]-7-oxo-4,5-dihydropyrazolo[3,4-c]pyridine-3-carbonitrile  ",COc1ccc(cc1)n2nc(C#N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CS(=O)(=O)C)CC5,"InChI=1S/C25H24N4O4S/c1-33-20-9-7-19(8-10-20)29-23-21(22(15-26)27-29)11-14-28(24(23)30)18-5-3-17(4-6-18)25(12-13-25)16-34(2,31)32/h3-10H,11-14,16H2,1-2H3",MUCLFTMUJXNJRX-UHFFFAOYSA-N,?,CHEMBL512287,"",CS(=O)(=O)CC1(CC1)C1C=CC(=CC=1)N1CCC2=C(C1=O)N(N=C2C#N)C1C=CC(=CC=1)OC,"InChI=1S/C25H24N4O4S/c1-33-20-9-7-19(8-10-20)29-23-21(22(15-26)27-29)11-14-28(24(23)30)18-5-3-17(4-6-18)25(12-13-25)16-34(231)32/h3-10H11-1416H21-2H3",MUCLFTMUJXNJRX-UHFFFAOYSA-N,<undefined>,0,Low,-4.818156412,3,CHEMBL,1,1
